requests_per_min,failed_logins,endpoint_freq_score,status_4xx_ratio,status_5xx_ratio,auth_failures,label
9,0,0.9069066041986873,0.08565412206887946,0.014716232076323572,0,1
5,1,0.9133333402151724,0.017837500193609048,0.011900617066830264,0,1
6,0,0.8856839488416451,0.05103125834120398,0.0024535505840518534,0,1
6,0,0.9541794951714891,0.02227658764169499,0.006725277593250299,0,1
4,0,0.8396017680196153,0.017306194920070496,0.017825036262963327,0,1
4,0,0.9937700781490588,0.06363658101666421,0.004754360520415846,0,1
3,0,0.953955859563171,0.08202742939097465,0.0013054399713697906,0,1
6,0,0.9839374283771649,0.04673587272271809,0.0020163042813077705,0,1
3,0,0.8320124402962606,0.02610403333069965,0.012718008388314375,0,1
8,0,0.8243430182222707,0.04504673277047577,0.007008178896360768,0,1
5,0,0.9615239131577671,0.019495949603351048,0.0016261614660663692,0,1
5,0,0.8492309960569049,0.010742448793707627,0.01507117169478252,0,1
6,0,0.9640188094594462,0.05843376360811219,0.011637566957832668,0,1
10,0,0.9610339123326597,0.019555701095578904,0.017305244582636114,0,1
3,1,0.7689461261575133,0.05566905814103094,0.012895214304541758,0,1
3,0,0.941990836517578,0.019066858102117324,0.01563935126141317,0,1
5,0,0.9388905689269844,0.06073090409481429,0.010276994870404328,0,1
6,0,0.8094602827961234,0.09503871441791127,0.01729232729644047,0,1
8,0,0.7041231504072871,0.03482994173861882,0.019818643258931085,0,1
2,0,0.9252364529362002,0.008892245888673756,0.003808589267795237,0,1
7,1,0.8218017319846227,0.05110902011564186,0.012957603470246054,0,1
9,0,0.9540176226369583,0.06511257449523244,0.01912190326250697,0,1
3,0,0.9153183601763808,0.0648602122637279,0.015609360803098824,0,1
3,0,0.8347415611433395,0.04376940382247118,0.0005688242515822406,0,1
4,1,0.9789092495996337,0.03644047061362373,0.008613918736905337,1,1
7,0,0.9652312068844633,0.06390174289267629,0.009050315276829066,0,1
2,0,0.9189994932969912,0.07138909630740324,0.01451806928529786,0,1
0,0,0.9533713443005701,0.07642435154076484,0.015497117361361803,0,1
6,0,0.7036345810328807,0.015441010784226517,0.0001069265800787833,0,1
79,12,0.14330559343207616,0.5825249857383485,0.5163152426526672,6,-1
4,0,0.7391387084259178,0.08497816987402305,0.01214163927842345,0,1
3,0,0.7996809156239635,0.08696865810608528,0.01971154868978438,0,1
2,0,0.7728197657349314,0.035361802920249534,0.013655248239519422,0,1
48,12,0.11416498262470899,0.9056016667631607,0.7679900500335055,3,-1
7,0,0.9646347061582466,0.0758956651211598,0.017302879628756065,0,1
3,0,0.7475121691897418,0.07268820563185974,0.012133879269248575,0,1
8,0,0.9431779482631029,0.09482194474950327,0.015240870157699761,0,1
6,0,0.7717286178959846,0.037248403250410865,0.0074985810271865775,0,1
7,0,0.997821191342646,0.02656697558564416,0.0007836756402250167,0,1
3,0,0.7346300919950527,0.047335668704320336,0.017669714846710458,0,1
3,1,0.7578681231044132,0.08474208876266559,0.01615292255993144,0,1
3,0,0.8155302036821551,0.0352598678544753,0.01072607559837465,0,1
5,0,0.9044672603888185,0.08456047950983965,0.014077470661898994,0,1
6,0,0.9833406858434621,0.08638860326789571,0.008228855333608216,0,1
72,11,0.10717477909976925,0.7740605776163751,0.6119349583832844,6,-1
7,0,0.7130016199907439,0.09008735925371769,0.010450704711702365,0,1
8,0,0.7188086916659152,0.00736610720170594,0.00925296734229744,0,1
47,15,0.33167125342206233,0.4971489855764514,0.21201396120132837,11,-1
7,0,0.9781554235180627,0.0388211099643102,0.008329154379902264,0,1
2,0,0.8313128939250217,0.08466320532930678,0.017096223126345622,0,1
4,0,0.8564914589771955,0.01860975677829041,0.009588721781190652,0,1
7,0,0.7105906763542209,0.0264559127995585,0.01894697992709068,0,1
10,0,0.8706582392083533,0.024891371546726604,0.0016074667578159895,0,1
3,0,0.9715426448937301,0.004192635437798353,0.019689629662766266,0,1
5,0,0.7079895060742315,0.04283953489256587,0.018395292676268958,0,1
6,0,0.9843328094402413,0.06361120572029383,0.005112844597992073,0,1
5,0,0.8978640985277919,0.08000184814484174,0.011770839715308146,0,1
6,0,0.8215439315074269,0.07009928939891488,0.017520416645817483,0,1
11,1,0.9156519244617001,0.01811526073049712,0.016664268363416068,0,1
4,1,0.7234891800960714,0.08611191683627711,0.013399426978018792,0,1
4,0,0.8371959868632133,0.01832558646890622,0.013952090027887241,0,1
4,0,0.7225589662628737,0.0055947946598620575,0.005746507988117924,0,1
0,0,0.765636623742275,0.0864405624341864,0.014687917523406029,0,1
4,0,0.7842326221780729,0.09454505501177889,0.018146728632938727,0,1
7,0,0.72443626442032,0.004117729896301581,0.004395044875851777,0,1
4,0,0.9102407443905831,0.005270209458741693,0.009422686369428444,1,1
7,0,0.871628382018452,0.08841641751934831,0.016546539415698818,0,1
7,0,0.7595586071156242,0.0044840436839912795,0.012489731122152415,0,1
7,0,0.9762025288718892,0.07403284847553586,2.4857572973580046e-05,0,1
5,0,0.7574781903708985,0.015883914770624685,0.0003789831068961891,0,1
5,0,0.861483171863449,0.05140410915785326,0.016729527612328196,0,1
98,9,0.257150010791572,0.9221889866626943,0.5262261580166199,3,-1
4,0,0.7007486360802487,0.015745133364626518,0.010063966553699661,1,1
7,0,0.7885627002635087,0.05133924021256769,0.003423714468074355,0,1
2,0,0.8608074882931152,0.007271121434459172,0.0014803998051178824,0,1
5,0,0.9613862907203998,0.01916643870158078,0.014032041869402346,0,1
5,0,0.9329102385397168,0.027404780819793542,0.008213763433515438,0,1
4,0,0.8780428599562914,0.017943277213548214,0.005653096643273532,0,1
1,0,0.7930990021403689,0.009842986898934026,0.002827144862642079,0,1
4,0,0.8277451439535104,0.004288675983941093,0.01310814246429173,0,1
5,0,0.8100430284266407,0.015931073552501496,0.004890248303880925,0,1
3,0,0.8993978240617295,0.08638125572362189,0.01480015025545557,0,1
5,0,0.9841264974258085,0.08242547219650079,0.0062086598395661025,0,1
2,0,0.7568766793293151,0.022526577869505505,0.0146492782586807,0,1
4,0,0.9577115108638898,0.08770119589428536,0.011738911298269036,0,1
9,0,0.9844488415060917,0.019640596764907137,0.008971381956615248,1,1
4,0,0.9857054511877166,0.022915418702542878,0.011549457962389518,0,1
3,0,0.9794617990472597,0.02232975491020668,0.012187274230485082,0,1
4,0,0.8374206587106419,0.07956301142973078,0.004580518241467544,0,1
109,5,0.08960452396380175,0.9244229328585178,0.7821460711425183,9,-1
3,0,0.979413915781286,0.020508483197197516,0.003176317923471357,0,1
6,0,0.9647042835519262,0.02148809720927891,0.019897883865934916,0,1
8,1,0.8318326843886462,0.006181569384445396,0.010770735375348475,0,1
5,0,0.9779413613678973,0.026504352871134264,0.01694430813261636,0,1
4,0,0.7303374517349462,0.07613099154523793,0.010164454033765353,0,1
9,0,0.8497945444243734,0.058972882546588015,0.006726694407093452,0,1
4,0,0.8000254004338049,0.0987705809716198,0.01771454416473913,0,1
52,16,0.23575920771165476,0.9435182241036797,0.25482158650966164,9,-1
10,0,0.8574670848265451,0.0881390998636897,0.016481985792670142,0,1
3,0,0.9197047208943694,0.05777055010154526,0.01666749548508774,0,1
5,0,0.909782438600617,0.08979503433820446,0.018228145662763845,0,1
7,0,0.8925134446852864,0.00893195211837623,0.018929009163215386,0,1
5,0,0.8282009169730151,0.05824750675541064,0.01217252398597373,0,1
4,0,0.9758184523626035,0.09202582501117743,0.0025805779367813675,0,1
5,0,0.8161688738868907,0.08774840413175336,0.01629173079010683,0,1
10,0,0.7207854704332677,0.04251168989117972,0.019759424424427036,0,1
50,7,0.06153501820290094,0.627831133307577,0.6773512140692723,5,-1
118,6,0.3689853657245241,0.5391132483432679,0.36932249633108505,10,-1
6,0,0.9293907982854921,0.0914000037009278,0.008943068483870158,0,1
3,0,0.9234252079155715,0.05855918252204543,0.009955178782038028,0,1
3,0,0.8320398113853009,0.03957506052859877,0.006355487500533825,0,1
6,0,0.9761000685016803,0.04582654823968083,0.0010918055410239313,0,1
2,0,0.7805524125903756,0.016230784549646084,0.012253501135704416,0,1
2,0,0.9155177205351538,0.020074218316574334,0.003588973257612087,0,1
4,0,0.7167664804759225,0.01841885255233714,0.00971319751213159,0,1
10,0,0.700801298010299,0.0029281384768146236,0.008136323040621713,0,1
6,0,0.800462582839885,0.061816854966629135,0.017539085779659142,0,1
3,0,0.7753956905878946,0.08837359561360547,0.019123691349530108,0,1
3,0,0.987030465164455,0.05936147043805608,0.013222420153242988,0,1
28,12,0.1434366790354272,0.5118267098344971,0.2941197977893194,7,-1
6,0,0.7024157864875843,0.05572485516185454,0.008932901386198254,0,1
3,0,0.7364836344871603,0.01609033580525735,0.017609164667354082,0,1
7,0,0.862398657780941,0.09092239295496342,0.0068167454870059355,0,1
3,1,0.8118180114502282,0.024898326623151425,0.01131295126750795,0,1
7,0,0.944771375914437,0.05653984851469645,0.004699860410800758,0,1
7,0,0.959625110588836,0.06946824174353046,0.01205774778009345,0,1
7,0,0.7620297578301102,0.020261570069617676,0.0005777634454392366,0,1
7,0,0.7506862605575609,0.019984725908556336,0.019347510639563956,0,1
4,0,0.9759706376979693,0.09455435621759695,0.016835208164265838,0,1
7,1,0.7129202278918291,0.04683001989551471,0.01563655425297824,0,1
2,0,0.7045667414474472,0.0627536489945376,0.0005632998803353217,0,1
7,0,0.960312684334863,0.014015642170213028,0.012822235529393591,0,1
4,0,0.7613631872634805,0.0787056095845733,0.01568066472366259,0,1
3,0,0.9018892519335446,0.0695786306423427,0.019859256006264626,0,1
7,0,0.9900092850382964,0.028673968943929498,0.018236545280869838,0,1
7,0,0.7925145120579206,0.09994505229919637,0.012079755076645177,0,1
8,0,0.757315745937846,0.0883885463239154,0.012940961827734354,0,1
3,0,0.9100560163035796,0.07123876355626482,0.013899579172106607,0,1
1,0,0.7595981905513953,0.006894061227922011,0.013131545108471922,0,1
3,0,0.9837783583888227,0.050676285728410986,0.012013777837191661,0,1
8,0,0.7656504032763077,0.07247826567743876,0.00249209139238896,0,1
3,0,0.8570801719177712,0.005558063448407702,0.010885437886016513,1,1
3,0,0.9494608859528061,0.00010915410229569434,0.011593408703950791,0,1
2,1,0.8880190260066356,0.013499556933063518,0.0028155155242856945,0,1
5,0,0.7668274340641319,0.04427542857506183,0.005236344365343564,0,1
3,0,0.9306728318642425,0.03689702095355373,0.004321434653467458,0,1
9,0,0.7061435383373198,0.021968288362527268,0.010218345266372386,1,1
4,0,0.8868456768574592,0.042600507941634426,0.003851953665229184,0,1
7,0,0.7767986861579731,0.04723216504283089,0.014970757253691692,0,1
4,0,0.7374171310156774,0.00981244131994602,0.014996724467688094,0,1
1,0,0.9813212409686266,0.04644926696283156,0.01965235507542866,0,1
5,0,0.8216788631307419,0.02764903956848788,0.0019173934941643677,0,1
5,0,0.9978895005457966,0.06797912012713396,0.004558010150833993,0,1
5,0,0.7722137289346799,0.03344144513546123,0.003800475851853069,0,1
3,0,0.8065728583031065,0.0627223582907983,0.014307070925357714,0,1
3,0,0.8804478858924824,0.09232740863535495,0.0030154301362220193,0,1
5,0,0.8827738931127334,0.09016454232550886,0.0023832053038974842,0,1
5,0,0.8678525900311984,0.049213399239733994,0.006379875483461441,0,1
3,0,0.8018935969216044,0.09585531853126267,0.01077263295064608,0,1
5,0,0.8380036291242123,0.023991791885452488,0.004655319285867063,0,1
6,0,0.8446761215681865,0.004024085841838033,0.01673274544429846,0,1
3,0,0.9810158437982054,0.05849210947248297,0.01296220817752583,0,1
2,1,0.7852270180956421,0.09961602962166742,0.0066190581030155585,0,1
5,0,0.7730518782215784,0.08470711376911369,0.000968458928535556,0,1
7,0,0.9927641631276656,0.003548340514569748,0.017814080547718426,0,1
1,0,0.7406911604561891,0.029280599869510284,0.007006828042329365,0,1
5,0,0.7393126627436297,0.07634448955760645,0.0037795040274158386,0,1
5,0,0.798203662419705,0.07892195914275946,0.00751512757013824,0,1
5,0,0.8890219449582848,0.009237083927589663,0.012823254116903542,0,1
1,0,0.9925997290319737,0.030802535180193737,0.013440747574357146,0,1
1,0,0.8719211975550794,0.07251394025958333,0.0184172418389251,0,1
4,0,0.7032686419076029,0.0853423269509143,0.0073646037832166365,0,1
2,0,0.8446249596661438,0.051078299051547975,0.013469997216369383,0,1
4,0,0.7943686721384597,0.08957011019115182,0.014729347749000045,0,1
5,0,0.9235655431588468,0.03591992956432081,0.005366961344970993,0,1
11,1,0.9221782598428561,0.08174352692338845,0.017455454511068415,0,1
5,0,0.9175669488355407,0.07000641724932007,0.012272126760987379,0,1
6,0,0.7282972289955316,0.03852849260339827,0.0045724211605889025,0,1
5,1,0.9177461562082854,0.0005570005603550588,0.0029002433479257063,0,1
5,0,0.7802690869244522,0.041400068288472494,0.018526400975159393,0,1
3,0,0.9988230747389794,0.033689456517905794,0.0055428568315914655,0,1
6,0,0.8887172795678902,0.059477016727715715,0.017772863617881725,0,1
4,1,0.810625064351686,0.05073635432245636,0.0002935847013547055,0,1
3,0,0.9191774299289851,0.09618454045268345,0.005499311674405365,0,1
2,0,0.8795539238400325,0.02558230250480419,0.006874831657760736,0,1
8,0,0.9711246792230173,0.036099475879246716,0.002559229232036515,0,1
34,6,0.3526109451482926,0.4403766514659158,0.24664078114889704,5,-1
2,0,0.9077691974542998,0.08379621748360849,0.009988974386512858,0,1
7,0,0.8672496279039842,0.09527466009925385,0.01809704203600259,0,1
3,0,0.7815336322624904,0.08218713548708459,0.005319607827867865,0,1
1,0,0.77377091276898,0.07378273273437873,0.006845654253326445,0,1
3,0,0.7554083888482616,0.014214331338038944,0.012183224260790803,0,1
6,0,0.7687618633488073,0.03535532768724403,0.01766392893605453,0,1
2,0,0.7401108046329009,0.009419245708313718,0.01086355749748352,0,1
2,0,0.9339890574795009,0.0515186958872616,0.010254292482365939,1,1
5,0,0.7320999914450798,0.0011046360056648386,0.00662149477396353,0,1
7,0,0.7060015493278505,0.05293659874977611,0.007973889828993877,0,1
10,0,0.8077791324176793,0.006215192713256746,0.005273272261395257,0,1
4,0,0.8850817414144144,0.07560611120055376,0.008501414909768199,0,1
7,0,0.7239957873822089,0.07171713920582679,0.0002691990586294257,0,1
7,0,0.926664317752408,0.06333478501891623,0.0045252463853546355,0,1
2,0,0.8460488283812264,0.06931870037873944,0.0006678114165795135,0,1
6,0,0.8300860255938297,0.030929337801744363,0.005952420041019482,0,1
2,0,0.9324580806089955,0.06841977434746807,0.0006002097554828234,0,1
7,0,0.8763826715164793,0.010653669360837193,0.007882291523709211,0,1
6,0,0.8872175328332046,0.08205597309882025,0.014632256386267329,0,1
4,0,0.9324292629196725,0.051078161800708094,0.012656586261092234,0,1
3,1,0.993429435794714,0.04140619402133414,0.00883784983933301,0,1
3,0,0.8656557217511944,0.04293427372996557,0.010724183421366669,0,1
8,1,0.8988987689196702,0.027698978178488542,0.014476310478157527,0,1
10,0,0.7407722146878096,0.032637420531837734,0.003196869760004608,0,1
5,0,0.844624347469682,0.07925310589064705,0.017058258405295703,0,1
9,0,0.8089608834329964,0.029297972050443266,0.003524656763018337,0,1
3,0,0.803194892818329,0.07250575002722941,0.007385376459110831,0,1
113,14,0.1548563981966449,0.46288196685618915,0.681390908616282,9,-1
3,0,0.8287457513655693,0.05949399389939941,0.016476530236265805,0,1
4,0,0.9204986500793264,0.0609877127308106,0.010692101091114183,1,1
2,0,0.9512798702517311,0.0029584183638013853,0.01876170519032308,0,1
3,0,0.8405924195750658,0.09319792195573816,0.013954510380338667,0,1
6,0,0.9660429596978205,0.061639552477685926,0.006574191987749029,0,1
3,0,0.9367788990973855,0.01610183328242364,0.017978963711620884,0,1
1,0,0.8435786135787875,0.06982869266305917,0.01272625680152504,0,1
4,0,0.9980694998059946,0.05674015819237044,0.005365471326974074,0,1
5,0,0.9934470626910467,0.05852542262381827,0.003760343071071557,0,1
6,0,0.7755276396366261,0.02523724765214709,0.015171014949434848,0,1
5,0,0.8685862427529606,0.08199004299844583,0.013105225246015184,0,1
4,0,0.808848617418062,0.08419606812337943,0.00038077935058496994,0,1
8,1,0.9508009116425888,0.05948658508876018,0.005279871690810187,0,1
2,0,0.8114882855315206,0.00880052503057015,0.00945821893376652,0,1
6,0,0.8614316975677696,0.03236129677514562,0.007740248065572455,0,1
87,7,0.3681969264448958,0.5132750075590612,0.21580089158419474,6,-1
8,0,0.8146657802868673,0.0740753801291965,0.0005390951959626245,0,1
1,1,0.8760956449020368,0.02364595760623557,0.009830245144525032,0,1
6,0,0.9520378479736753,0.09407524526450062,0.008868164259894331,0,1
7,0,0.9740687667517909,0.05428681399782135,0.007412028063619653,0,1
2,0,0.7447025630234954,0.061137005655957324,0.0012701093856333045,0,1
75,9,0.265158084356538,0.5639202734384039,0.7366715712940948,9,-1
4,1,0.7691261996069874,0.0639573873332081,0.0013332152655573793,1,1
4,0,0.9476657138253058,0.06440946934361856,0.010354333326050428,0,1
9,0,0.7382128097583552,0.08598747500702686,0.007708919018331928,0,1
5,1,0.9819949856172479,0.03074759352055825,0.010574722695905073,0,1
6,0,0.9097550124970886,0.07140487993824833,0.006035659434796994,0,1
6,1,0.9761339871687358,0.025398744920502172,0.000609987792957627,0,1
5,0,0.832716735132237,0.04538497770464132,0.017244947384496796,0,1
4,0,0.8577243742285782,0.04334087337134765,0.0147096881165743,0,1
4,0,0.9897201103708688,0.081809489504588,0.0134053068942757,0,1
12,0,0.9780920712375305,0.01004560231135082,0.0069578788176248765,0,1
2,0,0.7290436169785429,0.03715469950031752,0.0013657196745284028,0,1
2,0,0.7797085919684451,0.027529013576680417,0.004710332371701777,0,1
6,0,0.8075736616320734,0.06857437323304837,0.0005927916635207509,0,1
9,0,0.9967221929103542,0.04059614563395894,0.0009773991741413113,0,1
4,0,0.8250720895670429,0.09615168066268193,0.009415815560844311,0,1
6,0,0.8356518866771323,0.0416826503924852,0.0056109404657543795,0,1
5,0,0.7896102704033161,0.05340093173071893,0.01815724174346996,0,1
4,0,0.8511061107084201,0.07411526732856587,0.0003604850632888046,0,1
4,0,0.8972664627500017,0.004492005524213561,0.015485825807623204,0,1
2,1,0.8130849733499168,0.09098708740804472,0.0004629269071068332,0,1
6,0,0.7634239047327712,0.06688005990334012,0.012496824880234157,0,1
2,0,0.7177418236046776,0.02407993099381385,0.003652228251522911,0,1
5,0,0.7087572521483404,0.09992765259462372,0.00470421448424166,0,1
3,0,0.9846402489032906,0.009832366709196384,0.007465572231454391,0,1
7,0,0.8234983315509959,0.024237645964925603,0.010880066475110415,0,1
3,0,0.8980818348286513,0.06907566561823386,0.014660943717831674,0,1
2,0,0.8656230088843744,0.07896945127369878,0.01389712159578639,0,1
3,0,0.8687568530813741,0.06136608074093272,0.015651249805853473,0,1
10,0,0.7617845934151591,0.09166233736781126,0.01949122367473523,0,1
4,0,0.7504320583618401,0.036697637339645005,0.006752569541557321,0,1
4,1,0.9589918500933844,0.02665975768304173,0.000517207670771942,0,1
4,0,0.7389416675997638,0.02588303100692805,0.003643163221580592,0,1
8,0,0.9862716589954881,0.08367463317524591,0.003137832499478328,0,1
10,0,0.7836460408740089,0.0934014891581597,0.012796795312195446,0,1
4,0,0.8426451418549861,0.07975235474416056,0.011113823889572777,0,1
2,0,0.8259866272443357,0.04608702052338143,0.008999499191557068,0,1
5,0,0.7611456040554649,0.015369365626989496,0.0006897943935890739,0,1
9,0,0.9894212678805904,0.07272156880186424,0.0007613646229975935,0,1
5,0,0.8561710320609642,0.022322993029393792,0.01930765952717648,0,1
5,0,0.9926956394173814,0.02127132949517964,0.011476375200674934,0,1
6,0,0.8408946769994872,0.06319242814281241,0.01951421132567816,0,1
9,0,0.9096859793559209,0.02231532510417408,0.0042817493717704274,0,1
4,0,0.9025487287293,0.0901663414676758,0.01560847337942953,0,1
2,0,0.7935292154956388,0.0005841600121510249,0.012762060182745248,0,1
1,0,0.7470016403042554,0.05743550703038779,0.007083393570405144,0,1
7,0,0.8560766753840281,0.0981289659920052,0.005605837222655834,0,1
5,0,0.8047466204403555,0.03274870088731309,0.01381632898226054,0,1
7,0,0.7263284423436658,0.03419302175984223,0.0026450718431210497,1,1
3,0,0.9128703149194183,0.01459289795923331,0.0083483079065289,0,1
4,0,0.7484921007012323,0.007198193705642875,0.0018914897241663264,0,1
2,0,0.9904957618696305,0.0006070622813812321,0.0070675977386440245,0,1
3,0,0.9785405957185471,0.04675709622524175,0.0059692607349095365,0,1
5,0,0.8637332456216831,0.025505945246947492,0.008887672201750393,0,1
9,0,0.8642143700408305,0.05872021298768121,0.004496249633976921,0,1
8,0,0.9855651417283392,0.044018448061693576,0.004026289018632707,0,1
3,0,0.8725257117677119,0.029025664043586065,0.005340646754429903,0,1
3,0,0.7208250875770412,0.05916804195320016,0.012372239197796137,0,1
5,0,0.9173568515736772,0.07241780351404532,0.010542361811368086,0,1
8,0,0.9281369318079599,0.005732427086440584,0.004592251130394294,0,1
4,0,0.9055518070904641,0.042256266501934814,0.009822657796409682,0,1
3,0,0.8466347253054154,0.07056252202442514,0.017986689134662705,0,1
4,0,0.8885222489315661,0.03244506536463395,0.0031156609587873253,1,1
10,0,0.7781887893624899,0.07064556853165807,0.0004233089522414857,0,1
4,0,0.7247143756063834,0.021781651928520752,0.005604403072214075,0,1
3,0,0.9896671257292131,0.025973533046674793,0.01910026965965171,0,1
5,0,0.7906510460075022,0.0967426432083014,0.016406011905652506,0,1
4,0,0.9192555319556399,0.04628447576579773,0.0023763249453029435,0,1
13,0,0.9202227747080886,0.02569700777191445,0.01832051038703896,0,1
4,0,0.7165902058985045,0.07126828160440628,0.0038964732488986397,0,1
7,0,0.9088665745014601,0.020908420294490082,0.011751519552865448,0,1
2,0,0.7094702489229644,0.09490414766166372,0.01846188891767384,0,1
6,0,0.951982245144074,0.05745043275013978,0.001857246686265015,0,1
2,0,0.9992507510443591,0.017773615462153735,0.0022356859820988405,0,1
3,0,0.9578702766433342,0.00934930116544308,0.01947361908796413,0,1
0,0,0.9729030765715254,0.07668036652069575,0.015281735659826615,0,1
3,0,0.8861028583951648,0.038846334117344054,0.014705920960410226,0,1
8,0,0.8919689308249756,0.013408314219804696,0.003838436161816308,0,1
7,0,0.7347800531972518,0.005475993118962808,0.007249426218640114,0,1
1,0,0.7355622810926944,0.06925876396716318,0.008047359900487246,0,1
4,0,0.9404041431885137,0.00775689072621345,0.009265748981328696,0,1
4,0,0.8913618499220429,0.09075063492653966,0.0033073912210800226,0,1
6,0,0.742315276321071,0.01955025901965536,0.018411214042006994,0,1
10,0,0.8173206637454259,0.09388909994653072,0.0021292760717535296,0,1
5,1,0.9034978613893789,0.006240232027687065,0.005915033945270601,0,1
2,0,0.9060661355777195,0.09133047149587764,0.0009284277089350801,0,1
1,0,0.8244063128948295,0.04962058799500081,0.008211988433795489,0,1
9,0,0.7816755445293909,0.05039819256863627,0.010508241419080126,0,1
2,0,0.7911662703912465,0.025780391699196926,0.013061745019127505,0,1
4,0,0.9166565837427023,0.09512647989837258,0.01651492964534676,0,1
7,0,0.721783255778824,0.0890140641201621,0.013040282543379009,0,1
5,0,0.7776752853794147,0.09794253958319389,0.007619003454703886,0,1
5,0,0.713657649939923,0.034192630457806406,0.017347785439597745,0,1
6,0,0.9348764958822685,0.005146670517596908,0.014436195917714341,0,1
6,0,0.827331281200268,0.025947462896596864,0.010384933552697729,0,1
8,0,0.7169532822773559,0.0030650590707232417,0.016485797510489043,1,1
5,0,0.7949423594913575,0.032911541289482725,0.0010726708204889612,0,1
5,1,0.7600647991253505,0.014541615009261488,0.0037900395065276404,0,1
8,0,0.8572623156843096,0.07925487412932214,0.003355985343263168,0,1
7,0,0.9182881871713027,0.013141559514126211,0.0015955185061884648,0,1
4,0,0.9536160842777386,0.02406252267293857,0.004452258247471206,0,1
5,0,0.8810516510348859,0.01545018114953034,0.014694769515301739,0,1
9,0,0.7329333685172176,0.07487438516644833,0.00529525426065473,0,1
8,0,0.7824877331190709,0.06157338334821452,0.002084079047189076,0,1
4,0,0.9284521929029571,0.022340462463622646,0.002847489311852327,0,1
10,0,0.7701070106914137,0.04362692800425893,0.013778260353976307,0,1
4,0,0.9682281320669155,0.05391908707225317,0.019422074879783185,0,1
8,0,0.7183101155719713,0.00014503165911271544,0.0026787339774544863,0,1
4,0,0.9013684233570011,0.07977903060062494,0.014060129656706239,0,1
8,0,0.9947829974214233,0.060163573582333645,0.01961614856980011,0,1
1,0,0.763941542607713,0.09436306566335848,0.0042080338174096486,0,1
8,0,0.823346991386592,0.09895821923187784,0.005608095992507735,0,1
8,0,0.9127260044271548,0.020818402560062423,0.007895219714704275,0,1
49,7,0.11879119247632676,0.6161655420556575,0.6006120114619075,3,-1
3,0,0.9358654691927812,0.027291884740433394,0.005453780800961274,0,1
2,0,0.8576758278097901,0.03515166249107261,0.018605918814528583,0,1
2,0,0.8881829921789542,0.012545808954098193,0.01866473382479686,0,1
2,0,0.9307973511711042,0.004643365539104794,0.01319147883743637,0,1
3,0,0.7163878866299453,0.09540873530357143,0.017008511239752642,0,1
1,0,0.7102855406779611,0.04132510032332764,0.013906979930166704,0,1
4,0,0.9386725821677896,0.022300018103847786,0.018059592981126978,0,1
2,0,0.9878005504851756,0.05504094431784859,0.01745435682591386,0,1
7,0,0.8035621302505996,0.013340648127821332,0.006644777317932322,0,1
6,0,0.7013111934358036,0.03197484012265641,0.0024662802455068912,0,1
5,0,0.8875160718911099,0.03368785451388722,0.012689984586785535,0,1
4,0,0.9100853296207891,0.05210960689927538,0.014818289224743618,0,1
4,0,0.978989072734153,0.072616641969916,0.005131170124979028,0,1
3,0,0.8738885582749432,0.09177258090912357,0.009494979750934622,0,1
4,0,0.7742632861054137,0.06745676511269867,0.00021856797935497109,0,1
5,0,0.7813284829239648,0.06357563343675192,0.0014787128703339515,0,1
6,1,0.9698077599028523,0.0675854737627145,0.012659729404572108,0,1
7,1,0.748639583582551,0.04954601331723603,0.012505260550866685,0,1
5,0,0.984701436001832,0.07620099404776617,0.003110224855165913,0,1
7,0,0.9222587889885321,0.06332537215489892,0.0090266242651897,0,1
5,0,0.9990184642238389,0.06824495863507914,0.016616905601188427,0,1
6,0,0.7866765495447541,0.06253923997135148,0.014611760613722392,0,1
4,1,0.9277970705735206,0.08683962094619008,0.009967030217037676,0,1
4,0,0.7081250964484623,0.09276377180531867,0.005825220789224537,0,1
8,0,0.7360979972192605,0.006524045417548319,0.01995142760733071,0,1
6,0,0.9966315942085382,0.07327618613816829,0.0046290702464743295,0,1
5,0,0.7212967573454159,0.09299315989816455,0.018393233141750044,1,1
4,0,0.9066679324097342,0.09507496060422586,0.01190192874685298,0,1
3,0,0.7930000033634634,0.021145950938688676,0.007842267809150368,1,1
2,1,0.8828223750988914,0.08923771145932997,0.007993517808837407,0,1
4,0,0.9686084628557755,0.05410512228305804,0.00867855378925015,0,1
12,0,0.9499572413306939,0.01770966942940838,0.001261170511524874,0,1
2,0,0.7979482982989754,0.06760015609419073,0.004212830847095887,0,1
3,0,0.9215713115904681,0.07750250556294935,0.010750388525361407,0,1
8,0,0.8366440517177925,0.0888426142187857,0.0060673851505746446,0,1
1,0,0.8555194572363907,0.05049477627900846,0.00837739439454441,0,1
8,0,0.8953505167381252,0.04158399814305689,0.01752288699923686,0,1
3,0,0.9563261228144184,0.014299755119543879,0.006085934031166513,0,1
6,0,0.9739099294161373,0.029425040808846115,0.013163495190275806,0,1
4,0,0.9058860287851128,0.005570689569342414,0.00834272285620758,0,1
6,0,0.7976843521382387,0.03834261333139071,0.018378291939919925,0,1
7,0,0.9384681249119493,0.030578681398961017,0.004029099053580587,0,1
27,10,0.053273423438313455,0.7233148030489636,0.7844911612576868,6,-1
2,0,0.9995961755826632,0.03676159664513327,0.0019210452716760785,0,1
10,0,0.8818798190597115,0.009620574166259456,0.0009731156399826313,0,1
5,0,0.9515681090194053,0.05040451831234613,0.005945170938073756,0,1
